product_id,product_type,return_reason,original_price,shipping_cost,refurbishment_cost,resale_value_loss_percent,resale_value_loss,total_return_cost
PID1241,Furniture,Changed Mind,17613,143.0457580209883,254.29970831382855,0.18458393359794295,3251.076822460569,3648.42
PID1242,Electronics,Size Mismatch,26639,284.36126230431705,69.91282651187214,0.28070993575964265,7477.8319787011205,7832.11
PID1243,Books,Damaged,12599,237.089695383901,341.8894197670251,0.11150576693550801,1404.8611576204655,1983.84
PID1244,Books,Size Mismatch,13168,80.54981135405649,903.6244678215425,0.35627526349378197,4691.432669686121,5675.61
PID1245,Clothing,Wrong Item,9226,243.55164842756872,58.78724609335062,0.21373607285325535,1971.9290081441338,2274.27
PID1246,Appliances,Changed Mind,21726,140.54063375042784,872.5822431591658,0.38901795740845885,8451.804142656178,9464.93
PID1247,Furniture,Changed Mind,20292,80.114124026317,848.772396460919,0.21627680882418937,4388.68900466045,5317.58
PID1248,Furniture,Quality Issue,27624,226.48423657034783,173.81646734257984,0.3629445558795625,10025.980411617034,10426.28
PID1249,Clothing,Damaged,28656,138.2791262965821,522.5616255921894,0.21121616701043455,6052.610481851012,6713.45
PID1250,Books,Wrong Item,15785,110.15196429041589,74.78959699459486,0.18654636966778965,2944.6344452060594,3129.58
PID1251,Books,Wrong Item,23640,54.40661562833239,555.387494407454,0.2215148215404048,5236.61038121517,5846.4
PID1252,Clothing,Wrong Item,3442,220.71381086212944,529.4293284467158,0.20032970683135598,689.5348509135273,1439.68
PID1253,Appliances,Wrong Item,7668,225.7146456454937,562.569467934515,0.3216143117479279,2466.138542483111,3254.42
PID1254,Books,Damaged,19836,140.23881320364148,583.0764873851771,0.13890621089031743,2755.3435992203367,3478.66
PID1255,Furniture,Quality Issue,22356,282.6958361146712,688.0630405973693,0.2460062718170029,5499.716212740917,6470.48
PID1256,Electronics,Damaged,17687,63.328796416574725,491.53756631956725,0.33306962866389994,5891.002522178398,6445.87
PID1257,Electronics,Size Mismatch,21760,123.04613091737059,108.36301228355205,0.322254316506315,7012.253927177414,7243.66
PID1258,Furniture,Changed Mind,22842,127.15166572422797,241.23548465528944,0.09819812814487933,2243.0416430853334,2611.43
PID1259,Electronics,Damaged,10216,56.1880583318098,910.829681527038,0.22454311614884576,2293.9324745766085,3260.95
PID1260,Electronics,Quality Issue,27909,166.41240847201635,208.86104958412767,0.26581323070167595,7418.581455653074,7793.85
PID1261,Appliances,Size Mismatch,26068,291.31753219389617,344.1858170432801,0.16142203581933579,4207.949629738445,4843.45
PID1262,Books,Changed Mind,6608,55.89182417924111,666.5726820925302,0.15203975109380102,1004.6786752278372,1727.14
PID1263,Appliances,Size Mismatch,29761,168.6309846184704,851.1756028235945,0.1371659173453854,4082.1948661160154,5102.0
PID1264,Electronics,Changed Mind,18030,90.45800644638176,833.4492584317626,0.3635670507558521,6555.113925128014,7479.02
PID1265,Clothing,Size Mismatch,3733,97.80365628923514,676.3742483200588,0.12388920667486612,462.4784085172752,1236.66
PID1266,Books,Quality Issue,6318,182.09921083206322,388.6063135324307,0.2214827101240337,1399.327762563645,1970.03
PID1267,Electronics,Damaged,18323,71.32077889096476,45.450719065394885,0.2452978586935763,4494.592664842398,4611.36
PID1268,Furniture,Changed Mind,6501,177.76629623030254,999.2035593480628,0.17416434123920338,1132.2423823960612,2309.21
PID1269,Appliances,Damaged,26727,76.1059718113332,925.418887691294,0.11648859630314351,3113.3907133941166,4114.92
PID1270,Appliances,Changed Mind,24979,169.07383751367155,661.4424477528836,0.09154094044863262,2286.601151466394,3117.12
PID1271,Electronics,Wrong Item,17051,107.4612402074872,110.26021670992425,0.2990498377966049,5099.09878426991,5316.82
PID1272,Furniture,Damaged,8094,60.88408353563,389.4933940626758,0.13113186927582673,1061.3813499185417,1511.76
PID1273,Books,Damaged,7180,260.76590028143175,373.66200784698356,0.08383145881988507,601.9098743267748,1236.34
PID1274,Clothing,Wrong Item,22098,69.2853705903554,797.9876131256349,0.3200843885370109,7073.224817890867,7940.5
PID1275,Appliances,Quality Issue,14832,299.40233730672776,153.162793152543,0.2791364792284512,4140.152259916388,4592.72
PID1276,Furniture,Quality Issue,1034,71.33054915779292,826.8094356227717,0.3246320742641161,335.66956478909606,1233.81
PID1277,Electronics,Damaged,2797,77.723628207263,190.53676591834767,0.20287642602373523,567.4453635883874,835.71
PID1278,Furniture,Size Mismatch,19441,183.68606433241266,482.8534492488735,0.3690037823506648,7173.802532679274,7840.34
PID1279,Electronics,Damaged,27750,216.36154063830855,672.1752109409017,0.2891466425388932,8023.8193304542865,8912.36
PID1280,Appliances,Size Mismatch,10315,161.1784402620979,703.5219161982072,0.2859887460628441,2949.9739156382366,3814.67
PID1281,Clothing,Size Mismatch,23895,199.55343932055777,402.7242222547731,0.14335333677721174,3425.4279822914746,4027.71
PID1282,Appliances,Quality Issue,23769,237.55599998338576,448.80102989855965,0.2334803845613429,5549.595260638559,6235.95
PID1283,Furniture,Size Mismatch,20801,96.71397138937434,119.79312333511227,0.36785915032949823,7651.838186003893,7868.35
PID1284,Clothing,Size Mismatch,28381,171.1381063232149,644.5434931503662,0.2947361006142299,8364.905271532458,9180.59
PID1285,Furniture,Damaged,12969,182.0226083712418,411.686590999337,0.3067864134231564,3978.712995684915,4572.42
PID1286,Clothing,Quality Issue,26297,248.07438890729304,653.2298784811159,0.20459116177792536,5380.133781274103,6281.44
PID1287,Appliances,Damaged,22804,107.08412066705304,284.9242792448048,0.15123825977724187,3448.8372759602235,3840.85
PID1288,Clothing,Wrong Item,20365,235.00586845333802,596.2041114163209,0.087127560182441,1774.3527631154109,2605.56
PID1289,Books,Wrong Item,12341,283.47204866467234,282.0947313208191,0.22508846973231145,2777.8168049664555,3343.38
PID1290,Electronics,Wrong Item,2721,298.66790943853374,196.24397014462048,0.11379401780243192,309.63352244041727,804.55
PID1291,Appliances,Wrong Item,5265,169.5903719355789,959.4432448593346,0.19410931259282166,1021.985530801206,2151.02
PID1292,Clothing,Quality Issue,398,181.10521650005973,810.1072731171467,0.29278419377686077,116.52810912319059,1107.74
PID1293,Clothing,Damaged,29356,78.3771786953956,218.8087473805802,0.10282114230548317,3018.417453519764,3315.6
PID1294,Clothing,Quality Issue,17873,270.6014680384142,281.4348860001492,0.294254790418134,5259.21586914331,5811.25
PID1295,Appliances,Size Mismatch,7573,159.0393871562344,606.5645807879295,0.3687990169039369,2792.9149550135144,3558.52
PID1296,Furniture,Size Mismatch,12724,153.73000614274764,171.07646052516967,0.3778780861599948,4808.120768299774,5132.93
PID1297,Appliances,Wrong Item,815,298.4807310051075,943.4687175158734,0.1667916459977521,135.93519148816796,1377.88
PID1298,Electronics,Quality Issue,1852,183.93563911158503,578.5081123100513,0.16157439075601518,299.2357716801401,1061.68
PID1299,Books,Size Mismatch,14910,53.51529815378868,815.1180727616224,0.1732383682881085,2582.984071175698,3451.62
PID1300,Electronics,Quality Issue,23402,245.24484242835862,768.7102084879319,0.36219140003071437,8476.003143518778,9489.96
PID1301,Appliances,Damaged,9692,260.3931653178055,609.0998567534393,0.23184588218539803,2247.0502901408777,3116.54
PID1302,Electronics,Quality Issue,26922,255.06793267439775,734.4519004209818,0.14381359907255825,3871.7497142314132,4861.27
PID1303,Furniture,Quality Issue,3930,235.28451179447873,187.65433015751154,0.16640896412943795,653.9872290286911,1076.93
PID1304,Electronics,Changed Mind,25311,199.19087509565506,657.165087925723,0.25355751740571414,6417.79432305603,7274.15
PID1305,Appliances,Size Mismatch,8605,187.7012274294038,937.3292963058025,0.19876093981162796,1710.3378870790586,2835.37
PID1306,Books,Changed Mind,17685,54.895867369220596,246.90695994772162,0.2463769983024917,4357.177214979566,4658.98
PID1307,Clothing,Damaged,19169,278.26154662194654,2.017644328855095,0.3627387860086027,6953.3397889989055,7233.62
PID1308,Clothing,Damaged,13012,114.60111647663675,374.6823181671826,0.09167236378507396,1192.8407975713824,1682.12
PID1309,Appliances,Quality Issue,26493,124.73109992181304,145.82450778644474,0.23113226231373057,6123.387025477664,6393.94
PID1310,Clothing,Size Mismatch,10406,230.29379411740896,398.9637614475924,0.12169283065576597,1266.3355958039008,1895.59
PID1311,Books,Quality Issue,13151,232.6349345554439,482.27355416671736,0.08769519220938321,1153.2794727455987,1868.19
PID1312,Books,Quality Issue,16155,207.934301213696,815.5086969426778,0.16316751909603797,2635.9712709964933,3659.41
PID1313,Books,Damaged,9349,153.93948081814398,86.58590986764459,0.23209094148321202,2169.8182119265493,2410.34
PID1314,Electronics,Size Mismatch,9199,261.5408067726213,129.734220027643,0.29506679209402525,2714.3194204729384,3105.59
PID1315,Furniture,Wrong Item,17057,108.47653347342421,270.73088230448616,0.1745424518994518,2977.1706020489496,3356.38
PID1316,Books,Size Mismatch,18991,89.4191418121195,855.5375957766946,0.05815208848614606,1104.3663124403997,2049.32
PID1317,Electronics,Quality Issue,27566,66.00612796233189,700.2673865177253,0.05944311660171245,1638.6089522428053,2404.88
PID1318,Appliances,Changed Mind,23372,170.04697796565637,600.0435710265675,0.2444326145331745,5712.879066869355,6482.97
PID1319,Clothing,Changed Mind,16193,67.10216872206553,9.698402764022006,0.3625089775984855,5870.107874252276,5946.91
PID1320,Electronics,Changed Mind,14846,50.152157901478766,955.7176114348202,0.3864150902156638,5736.718429341745,6742.59
PID1321,Electronics,Wrong Item,26243,199.18854132681807,399.59611020131626,0.17313546908427435,4543.594115178612,5142.38
PID1322,Clothing,Size Mismatch,28916,197.63875143473126,551.083695476806,0.17135721912362467,4954.965348178731,5703.69
PID1323,Furniture,Wrong Item,12675,177.21405249592954,671.4366888727999,0.07011740310225004,888.7380843210192,1737.39
PID1324,Clothing,Damaged,24430,70.2828186035072,950.8575498721412,0.2836769461299719,6930.227793955214,7951.37
PID1325,Appliances,Wrong Item,16307,156.83121433089423,752.859031854545,0.36051808220565773,5878.968366527661,6788.66
PID1326,Books,Size Mismatch,24357,166.1058634196846,615.3685867901702,0.20495504281781046,4992.08997791341,5773.56
PID1327,Furniture,Damaged,13410,79.81716811050866,30.333936495512525,0.23094878778501132,3097.023244197002,3207.17
PID1328,Clothing,Damaged,1760,140.8155571859421,496.18888621246094,0.38650831075132125,680.2546269223254,1317.26
PID1329,Appliances,Quality Issue,10465,227.30769241016938,393.89413157574995,0.27382274284003993,2865.555003821018,3486.76
PID1330,Electronics,Changed Mind,9903,189.49629349285934,852.4289498748983,0.05196424069339178,514.6018755866588,1556.53
PID1331,Clothing,Quality Issue,5923,225.80376858575926,930.3440110586694,0.1974252885507281,1169.3499840859627,2325.5
PID1332,Clothing,Damaged,19165,268.9140246501962,399.342948374843,0.2234535865212673,4282.487985680087,4950.74
PID1333,Appliances,Size Mismatch,28101,263.6828969029277,741.1296573643313,0.18739125784565708,5265.881736720809,6270.69
PID1334,Electronics,Wrong Item,5698,98.41673931792154,403.1720143231563,0.23332473586102015,1329.4843449360928,1831.07
PID1335,Furniture,Size Mismatch,25656,118.69510536005261,264.768247937471,0.1904818864422686,4887.003278562843,5270.47
PID1336,Furniture,Changed Mind,23544,157.11110806582423,995.9944600912428,0.3786101632777065,8913.997684210322,10067.1
PID1337,Appliances,Changed Mind,19843,252.2341690564082,734.4379167642003,0.2832072434100387,5619.681330985399,6606.35
PID1338,Appliances,Damaged,11484,122.86991686760574,916.9297116163033,0.1717682024428684,1972.5860368539006,3012.39
PID1339,Appliances,Changed Mind,16646,216.88760803599178,387.5811306494107,0.11702979376577154,1948.077947025033,2552.55
PID1340,Electronics,Size Mismatch,6843,188.75657353211784,870.6741441895757,0.15503447429975387,1060.9009076332156,2120.33
PID1341,Electronics,Wrong Item,13304,261.3359927591946,379.19865463807525,0.2775165838233435,3692.080631185762,4332.62
PID1342,Books,Wrong Item,6347,140.1998663319713,112.66367823469714,0.33750366969795415,2142.135791572915,2395.0
PID1343,Books,Size Mismatch,8585,271.51375552975713,842.0510150332685,0.2669477789458794,2291.7466822503748,3405.31
PID1344,Books,Quality Issue,15587,175.33604420947057,722.9357874559421,0.28671060182735253,4468.958150682944,5367.23
PID1345,Electronics,Damaged,10592,249.24068527683036,93.57225313319096,0.3850771990162059,4078.737691979653,4421.55
PID1346,Appliances,Size Mismatch,10381,92.62436674479916,4.890561964985274,0.26611367171859934,2762.5260261107796,2860.04
PID1347,Furniture,Changed Mind,891,231.40238472363765,9.663757540404937,0.16332233952251038,145.52020451455675,386.59
PID1348,Books,Wrong Item,26978,270.2140715709197,953.9517812331727,0.07718565530707072,2082.314608874154,3306.48
PID1349,Clothing,Damaged,9874,96.25978988460983,495.0554263442205,0.23865305406405224,2356.460255828452,2947.78
PID1350,Furniture,Size Mismatch,13185,57.83785124719535,979.1275593318954,0.053291970049380154,702.6546251010773,1739.62
PID1351,Clothing,Changed Mind,29238,283.1413758024313,849.0839180172484,0.32173418622476746,9406.864136839751,10539.09
PID1352,Books,Wrong Item,5555,70.99659027686305,900.7721278072478,0.34840685746644345,1935.4000932260933,2907.17
PID1353,Electronics,Size Mismatch,2008,80.20445111224038,209.765880802978,0.3667826538408646,736.4995689124562,1026.47
PID1354,Books,Wrong Item,22035,212.2079687896367,696.2468525719032,0.21961586977643266,4839.235690523694,5747.69
PID1355,Books,Wrong Item,13726,244.57113542741257,532.2992190882198,0.33210011971591763,4558.406243220686,5335.28
PID1356,Clothing,Quality Issue,11177,103.74577371479845,854.6857680528007,0.3906278622126316,4366.047615950583,5324.48
PID1357,Clothing,Wrong Item,6213,61.52504539088633,188.28964173911845,0.19937567295513442,1238.7210560702501,1488.54
PID1358,Books,Changed Mind,13668,194.54036025586456,419.40876571166916,0.15325302873368007,2094.662396731939,2708.61
PID1359,Appliances,Damaged,3412,235.5467737744577,730.7173628361616,0.3428018903811459,1169.6400499804697,2135.9
PID1360,Electronics,Size Mismatch,19943,113.85841893715863,718.9848171043832,0.12031152020329906,2399.372647414393,3232.22
PID1361,Furniture,Quality Issue,24896,216.50868064796782,32.820365072103726,0.1822540669165219,4537.397249953729,4786.73
PID1362,Books,Changed Mind,25180,272.5703274764171,290.6154607215562,0.3969332610099189,9994.779512229758,10557.97
PID1363,Clothing,Wrong Item,20487,181.78459648642192,314.3924849733644,0.3996521059145005,8187.672693870372,8683.85
PID1364,Appliances,Size Mismatch,3202,235.97131103532791,951.1860258556283,0.20107415888094404,643.8394567367828,1831.0
PID1365,Books,Quality Issue,5047,214.56668723102152,465.3961449965551,0.18875493504881535,952.6461571913711,1632.61
PID1366,Electronics,Wrong Item,24900,279.0416370461383,59.334181111909466,0.09291033744030759,2313.467402263659,2651.84
PID1367,Appliances,Size Mismatch,10761,259.0953016416695,483.05209952080065,0.19927194908679735,2144.3654441230265,2886.51
PID1368,Clothing,Quality Issue,5830,127.85960620647958,903.3652546241221,0.23388975488442898,1363.577270976221,2394.8
PID1369,Electronics,Size Mismatch,2792,113.61876140485643,615.8226535975647,0.30802714948995413,860.0118013759519,1589.45
PID1370,Furniture,Damaged,13357,68.59523338826565,439.02686855786885,0.1870902247970498,2498.964132614194,3006.59
PID1371,Furniture,Damaged,19386,229.92033433680177,194.9765086959564,0.1328941970622999,2576.286904249746,3001.18
PID1372,Electronics,Changed Mind,25633,90.66877763150862,629.3161985569299,0.3261854233412461,8361.110956506162,9081.1
PID1373,Furniture,Wrong Item,23471,290.7260775680629,959.9172182383003,0.22952657484359967,5387.218238154128,6637.86
PID1374,Electronics,Changed Mind,3880,98.11064870711587,781.1062206792025,0.39461478862683463,1531.1053798721184,2410.32
PID1375,Clothing,Quality Issue,20324,123.6956635449591,920.1209330128871,0.23649979474406935,4806.621828378466,5850.44
PID1376,Books,Size Mismatch,24368,152.5368083245964,538.6160682997638,0.38350302522106605,9345.201718586937,10036.35
PID1377,Electronics,Size Mismatch,1634,251.7634645361211,983.5705223564904,0.29878554760062026,488.2155847794135,1723.55
PID1378,Books,Wrong Item,8780,89.47347754205144,851.179508993918,0.33103164126204576,2906.457810280762,3847.11
PID1379,Clothing,Quality Issue,682,182.50736923826264,73.20539486217248,0.26706949143548203,182.14139315899874,437.85
PID1380,Electronics,Wrong Item,14451,194.8202871653319,563.4423401033902,0.3133441940962611,4528.136948885069,5286.4
PID1381,Books,Changed Mind,8327,262.89511663040867,204.98412138407042,0.21227380049153943,1767.6039366930488,2235.48
PID1382,Clothing,Damaged,17299,265.83413906508906,517.6566115022408,0.07171972835234511,1240.679580767218,2024.17
PID1383,Appliances,Changed Mind,17947,166.68098266719954,257.0077347823873,0.26143581790053044,4691.98862386082,5115.68
PID1384,Furniture,Size Mismatch,29215,215.70683459360788,947.637365816631,0.1333707352349408,3896.4260298887957,5059.77
PID1385,Clothing,Changed Mind,18772,162.87630507489277,410.11591743907985,0.33330993038053097,6256.894013103328,6829.89
PID1386,Clothing,Damaged,11491,294.7537457548249,593.8445629489827,0.1445896385100307,1661.4795361187628,2550.08
PID1387,Books,Size Mismatch,27354,256.35845989198674,694.4628701370222,0.24327232171756918,6654.471088262388,7605.29
PID1388,Clothing,Quality Issue,6242,201.25424518443333,712.7806940298765,0.14521707155174177,906.4449606259722,1820.48
PID1389,Furniture,Size Mismatch,28722,274.93229483290713,571.6970535004743,0.3792397986188884,10892.525495931714,11739.15
PID1390,Clothing,Wrong Item,28602,134.91082221435317,341.8946819930595,0.2261632507453536,6468.7212978186035,6945.53
PID1391,Books,Quality Issue,18192,196.21641934917173,491.65210334230204,0.2871221199896443,5223.325606851609,5911.19
PID1392,Books,Changed Mind,21757,158.13117254116457,135.18848267110218,0.1958330441058483,4260.739540610941,4554.06
PID1393,Appliances,Wrong Item,6384,229.80586488335726,278.9422273100246,0.3137437685595826,2002.9402184843752,2511.69
PID1394,Electronics,Changed Mind,21020,247.37720153288444,951.5015524513558,0.30968189570521,6509.513447723514,7708.39
PID1395,Appliances,Quality Issue,15723,56.13680304753852,845.7996598179012,0.05085721769526867,799.6280338227093,1701.56
PID1396,Furniture,Damaged,23441,245.16807556029468,47.3336428915494,0.19940893716570718,4674.344896101342,4966.85
PID1397,Electronics,Wrong Item,950,147.44322429705232,440.98871841711184,0.3520076843491332,334.40730013167655,922.84
PID1398,Books,Size Mismatch,4964,179.51823317869264,973.5175548076883,0.1819098569226426,903.0005297639979,2056.04
PID1399,Electronics,Quality Issue,8417,140.72361376653566,540.6053166474666,0.28276762707410125,2380.0551170827102,3061.38
PID1400,Electronics,Size Mismatch,4340,91.67100064142707,302.3840259878322,0.06833674308390622,296.581464984153,690.64
PID1401,Electronics,Wrong Item,10004,160.85898613793495,456.57611640571037,0.29611211799925524,2962.3056284645495,3579.74
PID1402,Appliances,Quality Issue,16395,277.8173971473238,759.1642945947666,0.21150707307883893,3467.658463127564,4504.64
PID1403,Appliances,Changed Mind,12430,251.9016328326065,329.60834288533283,0.07103743556823637,882.9953241131781,1464.51
PID1404,Clothing,Damaged,19572,125.81243861404657,786.3177145026324,0.3375128914363785,6605.8023111928005,7517.93
PID1405,Furniture,Wrong Item,8687,276.00239724547936,364.11686958644304,0.3880466882067218,3370.961580451792,4011.08
PID1406,Clothing,Size Mismatch,13835,140.85829261989514,688.7103951478376,0.32314679628459114,4470.735926597318,5300.3
PID1407,Furniture,Wrong Item,9986,256.41848923939074,441.5736719590341,0.12632636652087723,1261.49509607748,1959.49
PID1408,Books,Damaged,26996,241.52495469083524,668.7579547926549,0.3503557167279033,9458.202928786477,10368.49
PID1409,Furniture,Quality Issue,2040,261.8090459235927,576.9975023091849,0.1418150350911854,289.3026715860182,1128.11
PID1410,Furniture,Quality Issue,16071,141.23823775442483,89.06784485060537,0.3590121849827688,5769.684824858078,5999.99
PID1411,Clothing,Size Mismatch,14019,292.7260862005595,890.872423340922,0.28667791677917875,4018.937715327307,5202.54
PID1412,Books,Damaged,7617,104.09844679391723,974.2653245686554,0.36234988119857514,2760.019045089547,3838.38
PID1413,Books,Quality Issue,18803,257.87176957371304,894.0924139794861,0.37249046145464054,7003.938146731606,8155.9
PID1414,Clothing,Wrong Item,24818,194.56028418572575,460.09208449496873,0.18490126087160508,4588.879492311495,5243.53
PID1415,Appliances,Size Mismatch,7685,105.5143491288334,756.4568585645662,0.21111834781245015,1622.4445029386793,2484.42
PID1416,Furniture,Changed Mind,26157,167.39057507899295,770.3187385187373,0.053336424445082666,1395.1208542100273,2332.83
PID1417,Furniture,Wrong Item,15448,212.54688420671448,573.7301200572572,0.23370283926499763,3610.2414609656835,4396.52
PID1418,Electronics,Wrong Item,24516,190.9405188192977,50.92105211026843,0.36443841044539194,8934.57207047923,9176.43
PID1419,Electronics,Size Mismatch,12311,265.8168084712034,581.5467098598181,0.2402267604633379,2957.431648064153,3804.8
PID1420,Furniture,Damaged,7032,246.14821013352199,893.4701708782056,0.31932487406381366,2245.492514416738,3385.11
PID1421,Clothing,Changed Mind,17880,240.6538959895111,328.96416991504753,0.10124763407933388,1810.3076973384898,2379.93
PID1422,Appliances,Size Mismatch,16144,261.83005801853585,864.688646799398,0.1592974083284413,2571.6973600543565,3698.22
PID1423,Electronics,Quality Issue,1921,293.04769482567144,441.6675143400404,0.339433558224737,652.0518653497197,1386.77
PID1424,Furniture,Size Mismatch,22250,271.535111288433,97.04788362580663,0.1931409459663998,4297.386047752396,4665.97
PID1425,Furniture,Size Mismatch,28610,207.77042627543912,330.65777662287144,0.14960905777756722,4280.315143016198,4818.74
PID1426,Furniture,Changed Mind,23922,136.02352525303408,353.6414327828008,0.1704698046907097,4077.9786678111573,4567.64
PID1427,Appliances,Quality Issue,19676,273.6246992646437,765.2954608736043,0.22852328825225826,4496.424219651433,5535.34
PID1428,Electronics,Size Mismatch,29104,121.66122800054761,340.2233723373537,0.08136847665521739,2368.148144573447,2830.03
PID1429,Appliances,Changed Mind,5203,228.30923224610189,893.4423186960745,0.36601431977923243,1904.3725058113464,3026.12
PID1430,Electronics,Size Mismatch,18011,287.2051596797853,592.3235222904126,0.3489559539785842,6285.04568710828,7164.57
PID1431,Books,Quality Issue,970,56.27359868862409,422.7596095872981,0.20581849517496836,199.64394031971932,678.68
PID1432,Furniture,Changed Mind,29453,297.08946925432883,337.5261265985721,0.11961189247301747,3522.9290690077837,4157.54
PID1433,Furniture,Wrong Item,14074,189.50398636673307,820.5709751713941,0.23850501845231448,3356.719629697874,4366.79
PID1434,Appliances,Size Mismatch,917,293.6266987765269,684.350017988114,0.12179026601135182,111.68167393240961,1089.66
PID1435,Appliances,Wrong Item,1629,288.88198599686734,545.885239095291,0.2561414618446193,417.2544413448848,1252.02
PID1436,Clothing,Wrong Item,29593,262.4303305401974,879.2624868387863,0.05284672176468048,1563.8930371821893,2705.59
PID1437,Clothing,Changed Mind,2874,205.22767093355296,30.15875677513302,0.086386075197689,248.27358011815818,483.66
PID1438,Furniture,Wrong Item,6038,205.49061562431444,732.6977258823216,0.05784891827057953,349.2917685177592,1287.48
PID1439,Books,Changed Mind,5701,258.23265871804193,280.24201561030424,0.28805946500115603,1642.2270099715906,2180.7
PID1440,Appliances,Quality Issue,16866,223.20648390089806,475.80190642630504,0.29832787961801444,5031.598017637431,5730.61
PID1441,Furniture,Damaged,24523,78.81627229574443,861.1946508323086,0.30812159929949057,7556.065979621407,8496.08
PID1442,Appliances,Changed Mind,18633,225.955568456622,271.31342183345765,0.33075675393606374,6162.990596090675,6660.26
PID1443,Furniture,Size Mismatch,28111,280.6117469409801,28.211392143282275,0.10730675497660265,3016.500189147277,3325.32
PID1444,Books,Damaged,1379,267.42561138215126,778.3251323556967,0.23779928118331445,327.92520875179065,1373.68
PID1445,Furniture,Changed Mind,1029,104.24151997283508,409.22429876382915,0.1401162282680437,144.17959888781698,657.65
PID1446,Books,Size Mismatch,1436,110.24182514216844,833.9316155886098,0.09931168723557507,142.6115828702858,1086.79
PID1447,Appliances,Changed Mind,4527,88.02408720048834,720.5785798966208,0.157913534322965,714.8745698800626,1523.48
PID1448,Furniture,Wrong Item,6809,233.69042817174187,388.2490830842452,0.25238014412230503,1718.456401328775,2340.4
PID1449,Appliances,Changed Mind,25441,196.81250549399553,522.5375930113507,0.28742019897107896,7312.25728202322,8031.61
PID1450,Appliances,Damaged,27410,273.3027632410169,647.8618332294756,0.09948532900654766,2726.892868069471,3648.06
PID1451,Furniture,Wrong Item,17748,142.32324649034618,171.66248835606834,0.11379263479648728,2019.5916823680564,2333.58
PID1452,Furniture,Size Mismatch,10375,100.50946124564464,189.03034821565757,0.09883884049360905,1025.4529701211939,1314.99
PID1453,Books,Size Mismatch,20878,129.12155497837844,358.72728792599594,0.18143636479436853,3788.0284241768263,4275.88
PID1454,Furniture,Quality Issue,5002,120.36281629829617,994.8136626508219,0.12880637863983807,644.2895059564701,1759.47
PID1455,Furniture,Damaged,29950,170.37979118689606,592.6250484175048,0.21988745964880668,6585.62941648176,7348.63
PID1456,Electronics,Wrong Item,27294,108.61931184717736,744.4099841011367,0.11423751966746844,3117.9988618038838,3971.03
PID1457,Clothing,Quality Issue,5180,208.67636210630945,760.8986700586722,0.22077739994836698,1143.626931732541,2113.2
PID1458,Appliances,Quality Issue,26141,114.13210692899848,456.8960886674528,0.3809518956077388,9958.463503081899,10529.49
PID1459,Appliances,Size Mismatch,6184,168.78123209567013,866.8834832152303,0.1254840455034943,775.9933373936087,1811.66
PID1460,Electronics,Size Mismatch,13824,64.24503040429568,155.44622570293154,0.20633360583830906,2852.3557671087847,3072.05
PID1461,Appliances,Size Mismatch,26257,184.2486984622256,144.28537563937726,0.3072503393260321,8067.472159683624,8396.01
PID1462,Appliances,Wrong Item,1835,262.35537637329037,685.0669871800567,0.11498803243359935,211.00303951565482,1158.43
PID1463,Electronics,Size Mismatch,19196,221.82240959974803,562.3388731582853,0.18530088548009044,3557.035797675816,4341.2
PID1464,Electronics,Size Mismatch,15881,274.6763102513331,545.8103833971281,0.30630838122385795,4864.4834022160885,5684.97
PID1465,Furniture,Size Mismatch,5339,282.91009828552296,453.88181780717895,0.10490663975789608,560.0965496674071,1296.89
PID1466,Furniture,Changed Mind,2742,171.63070426464196,347.0743206669352,0.24764646752265412,679.0466139471176,1197.75
PID1467,Books,Size Mismatch,25998,206.37205626048708,293.86622532964344,0.2945482940005457,7657.666547426187,8157.9
PID1468,Electronics,Quality Issue,648,196.07988660089623,824.0424557329386,0.26458464261177317,171.45084841242902,1191.57
PID1469,Clothing,Wrong Item,19563,264.24521583944573,708.0929501937435,0.17128281702181714,3350.8057493978085,4323.14
PID1470,Electronics,Size Mismatch,12418,150.6645683335352,460.8294480538448,0.2919508904918631,3625.446158127956,4236.94
PID1471,Books,Damaged,8505,187.97269965617173,216.8404536027403,0.3582195062530033,3046.656900681793,3451.47
PID1472,Electronics,Damaged,28427,138.05683270806344,227.4868553434516,0.27600115340838116,7845.884787940051,8211.43
PID1473,Electronics,Size Mismatch,15970,132.96777666149558,877.6123242762797,0.24325892179544067,3884.8449810731877,4895.43
PID1474,Clothing,Damaged,12046,119.06643167432385,425.00329295978565,0.28719763735157083,3459.5827395370225,4003.65
PID1475,Books,Quality Issue,12785,215.77845106018782,524.2736682403175,0.07811046133102062,998.6422481170986,1738.69
PID1476,Books,Size Mismatch,16775,186.4609074857148,41.56351295302096,0.16310236739338368,2736.0422130240113,2964.07
PID1477,Furniture,Damaged,25609,234.68368362625196,35.54388674508824,0.23184828573538013,5937.40274939735,6207.63
PID1478,Clothing,Changed Mind,4840,245.17669251963332,623.3947004699017,0.2210685812647014,1069.971933321155,1938.54
PID1479,Furniture,Changed Mind,18356,145.09195049943588,197.31334437809778,0.0624536626616822,1146.3994318178386,1488.8
PID1480,Electronics,Changed Mind,14391,259.03870620031796,294.2282503561874,0.17396730512985056,2503.5634881236792,3056.83
PID1481,Books,Damaged,29448,237.81864465786734,13.46555112843506,0.1399608946229439,4121.568424856452,4372.85
PID1482,Clothing,Size Mismatch,19945,210.68144099209644,932.2026080226005,0.34944855602495395,6969.751449917707,8112.64
